"OCCP_H","OCCP_W","Husband_Occ","Wife_Occ","PctWomen","pct_couples"
220,910,"Construction managers","Credit counselors and loan officers",0.00283216032916271,0.00600436681222707
220,4510,"Construction managers","Hairdressers",0.00508542818086978,0.00818777292576419
220,2100,"Construction managers","Lawyers and judges",0.00356668974581206,0.00655021834061135
220,4810,"Construction managers","Insurance sales agents",0.00306690025969817,0.00600436681222707
220,5000,"Construction managers","Office and administrative support supervisors",0.0150922090533428,0.0180131004366812
220,2000,"Construction managers","Counselors",0.00696481294637829,0.00873362445414847
220,4850,"Construction managers","Wholesale sales representatives",0.00754615982912921,0.00818777292576419
220,4600,"Construction managers","Childcare workers",0.00844187845866264,0.00818777292576419
220,2320,"Construction managers","Secondary school teachers",0.00955310014021694,0.00927947598253275
220,3500,"Construction managers","Licensed practical and licensed vocational nurses",0.00974536731776145,0.00927947598253275
220,20,"Construction managers","General and operations managers",0.00918437530739208,0.00764192139737991
220,2300,"Construction managers","Preschool and kindergarten teachers",0.00793351282561727,0.00600436681222707
220,3645,"Construction managers","Medical assistants",0.00845940957048357,0.00600436681222707
220,2540,"Construction managers","Teacher assistants",0.0174174689155588,0.0147379912663755
220,5400,"Construction managers","Receptionists and information clerks",0.0137155732698541,0.0109170305676856
220,5120,"Construction managers","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.0191048034934498
220,5240,"Construction managers","Customer service representatives",0.0262161493694411,0.0131004366812227
220,5860,"Construction managers","General office clerks",0.0375910531699237,0.0174672489082969
220,3600,"Construction managers","Nursing, psychiatric, and home health aides",0.0327762790958214,0.00764192139737991
220,4720,"Construction managers","Cashiers",0.0393768585756063,0.00818777292576419
230,2310,"Education administrators","Elementary and middle school teachers",0.0253788634874884,0.211721611721612
230,230,"Education administrators","Education administrators",0.00458049409247976,0.0813186813186813
230,2320,"Education administrators","Secondary school teachers",0.00955310014021694,0.0351648351648352
230,430,"Education administrators","Miscellaneous managers",0.00200297156471719,0.0263736263736264
230,2200,"Education administrators","Postsecondary teachers",0.0110461850603908,0.0315018315018315
230,2000,"Education administrators","Counselors",0.00696481294637829,0.0249084249084249
230,136,"Education administrators","Human resources managers",0.00139609992175284,0.0124542124542125
230,2430,"Education administrators","Librarians",0.00169376768912715,0.0117216117216117
230,10,"Education administrators","Chief executives and legislators",0.00103413672576346,0.00879120879120879
230,3255,"Education administrators","Registered nurses",0.0380810326360358,0.0446886446886447
230,2100,"Education administrators","Lawyers and judges",0.00356668974581206,0.00879120879120879
230,3060,"Education administrators","Physicians and surgeons",0.00377873053820802,0.00879120879120879
230,350,"Education administrators","Medical and health services managers",0.00360075854185243,0.00805860805860806
230,2330,"Education administrators","Special education teachers",0.00657284836092435,0.0102564102564103
230,2010,"Education administrators","Social workers",0.0080506324173452,0.0117216117216117
230,2300,"Education administrators","Preschool and kindergarten teachers",0.00793351282561727,0.0102564102564103
230,630,"Education administrators","Human resources workers",0.00656204537869936,0.00879120879120879
230,800,"Education administrators","Accountants and auditors",0.0113624487251977,0.0124542124542125
230,2540,"Education administrators","Teacher assistants",0.0174174689155588,0.0175824175824176
230,5000,"Education administrators","Office and administrative support supervisors",0.0150922090533428,0.0131868131868132
230,2340,"Education administrators","Other teachers and instructors",0.0114263620782065,0.00805860805860806
230,5700,"Education administrators","Secretaries and administrative assistants",0.0539558910698879,0.0468864468864469
230,5120,"Education administrators","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.0102564102564103
230,5240,"Education administrators","Customer service representatives",0.0262161493694411,0.00952380952380952
230,5860,"Education administrators","General office clerks",0.0375910531699237,0.0102564102564103
300,2310,"Architectural and engineering managers","Elementary and middle school teachers",0.0253788634874884,0.104761904761905
300,430,"Architectural and engineering managers","Miscellaneous managers",0.00200297156471719,0.0495238095238095
300,800,"Architectural and engineering managers","Accountants and auditors",0.0113624487251977,0.0247619047619048
300,3255,"Architectural and engineering managers","Registered nurses",0.0380810326360358,0.0438095238095238
300,5700,"Architectural and engineering managers","Secretaries and administrative assistants",0.0539558910698879,0.0438095238095238
310,310,"Food service managers","Food service managers",0.00147129776842871,0.179634966378482
310,2310,"Food service managers","Elementary and middle school teachers",0.0253788634874884,0.0739673390970221
310,430,"Food service managers","Miscellaneous managers",0.00200297156471719,0.021133525456292
310,4700,"Food service managers","Retail sales supervisors",0.00814868142574731,0.0201729106628242
310,230,"Food service managers","Education administrators",0.00458049409247976,0.0115273775216138
310,120,"Food service managers","Financial managers",0.00408657271681398,0.010566762728146
310,800,"Food service managers","Accountants and auditors",0.0113624487251977,0.0172910662824208
310,4010,"Food service managers","Food preparation supervisors",0.00787214834970408,0.0115273775216138
310,5120,"Food service managers","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.0230547550432277
310,4020,"Food service managers","Cooks",0.0141397995873056,0.0144092219020173
310,4230,"Food service managers","Maids and housekeepers",0.0128309818361133,0.0124879923150817
310,3255,"Food service managers","Registered nurses",0.0380810326360358,0.037463976945245
310,5400,"Food service managers","Receptionists and information clerks",0.0137155732698541,0.0124879923150817
310,5000,"Food service managers","Office and administrative support supervisors",0.0150922090533428,0.0115273775216138
310,4110,"Food service managers","Waiters and waitresses",0.0272470731232366,0.0192122958693564
310,4720,"Food service managers","Cashiers",0.0393768585756063,0.0307396733909702
310,5240,"Food service managers","Customer service representatives",0.0262161493694411,0.0134486071085495
310,5700,"Food service managers","Secretaries and administrative assistants",0.0539558910698879,0.0365033621517771
310,4760,"Food service managers","Retail salespersons",0.0353467239948646,0.0163304514889529
310,5860,"Food service managers","General office clerks",0.0375910531699237,0.0124879923150817
340,340,"Lodging managers","Lodging managers",0.000294457277424167,0.127272727272727
350,3255,"Medical and health services managers","Registered nurses",0.0380810326360358,0.100740740740741
350,350,"Medical and health services managers","Medical and health services managers",0.00360075854185243,0.0622222222222222
350,2310,"Medical and health services managers","Elementary and middle school teachers",0.0253788634874884,0.0637037037037037
350,3060,"Medical and health services managers","Physicians and surgeons",0.00377873053820802,0.0296296296296296
350,430,"Medical and health services managers","Miscellaneous managers",0.00200297156471719,0.0237037037037037
350,630,"Medical and health services managers","Human resources workers",0.00656204537869936,0.0162962962962963
350,2200,"Medical and health services managers","Postsecondary teachers",0.0110461850603908,0.0207407407407407
350,2010,"Medical and health services managers","Social workers",0.0080506324173452,0.0162962962962963
350,2320,"Medical and health services managers","Secondary school teachers",0.00955310014021694,0.0162962962962963
350,5000,"Medical and health services managers","Office and administrative support supervisors",0.0150922090533428,0.0207407407407407
